"CSVFile.Version","File","Size","Commit number","Loc touched","Loc added","Max loc added","Avg loc added","Churn","Max churn","Avg churn","Authors numbers","buggy"
"4.2.0","hedwig-client/src/main/java/org/apache/hedwig/util/Either.java","50","1","50","50","50","50","50","50","50","1","false"
"4.2.0","hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java","98","2","100","98","97","97","98","97","49","2","false"
"4.2.0","hedwig-client/src/main/java/org/apache/hedwig/util/HedwigSocketAddress.java","281","2","138","5","138","138","281","143","140","2","false"
"4.2.0","hedwig-client/src/main/java/org/apache/hedwig/util/Option.java","43","1","43","43","43","43","43","43","43","1","false"
"4.2.0","hedwig-client/src/main/java/org/apache/hedwig/util/Pair.java","42","1","42","42","42","42","42","42","42","1","false"
"4.2.0","hedwig-client/src/main/java/org/apache/hedwig/util/PathUtils.java","112","2","56","0","56","56","112","56","56","2","false"
"4.2.0","hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java","416","8","229","95","162","162","416","204","52","4","false"
"4.2.0","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java","153","2","155","153","153","153","153","153","76","2","false"
"4.2.0","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java","197","5","68","25","43","43","197","86","39","3","false"
"4.2.0","hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java","141","3","42","59","41","41","141","100","47","3","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java","211","4","159","1","104","104","211","106","52","3","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java","211","6","148","1","103","103","211","106","35","4","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java","185","5","129","1","91","91","185","93","37","4","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java","101","3","151","101","100","100","101","100","33","2","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java","83","2","45","0","45","45","83","45","41","2","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java","1461","16","562","285","289","289","1461","636","91","4","true"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java","64","3","35","0","31","31","64","32","21","3","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java","111","1","111","111","111","111","111","111","111","1","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java","35","2","36","35","35","35","35","35","17","2","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java","337","3","81","5","81","81","337","171","112","3","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java","27","1","27","27","27","27","27","27","27","1","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java","28","1","28","28","28","28","28","28","28","1","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java","186","9","94","56","29","29","186","65","20","3","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java","2591","20","1143","374","561","561","2631","1142","131","4","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java","131","3","80","3","64","64","131","67","43","3","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java","29","2","30","29","29","29","29","29","14","2","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java","136","3","65","8","64","64","136","72","45","3","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java","37","2","40","37","37","37","37","37","18","2","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java","303","5","94","13","68","68","303","146","60","4","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java","699","12","442","146","153","153","817","324","68","4","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java","332","5","102","26","72","72","332","155","66","4","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java","1731","18","563","89","364","364","1731","843","96","4","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java","76","2","78","76","76","76","76","76","38","2","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java","633","6","170","1","158","158","633","313","105","4","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java","3642","17","1969","559","736","736","3740","1645","220","4","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java","74","2","76","74","74","74","74","74","37","2","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java","195","5","115","9","93","93","195","93","39","4","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java","22","1","22","22","22","22","22","22","22","1","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java","1824","8","497","8","426","426","1824","913","228","4","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java","62","1","62","62","62","62","62","62","62","1","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java","117","3","59","1","58","58","117","59","39","3","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java","375","4","96","5","91","91","375","190","93","3","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java","27","2","28","27","27","27","27","27","13","2","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java","77","2","79","77","77","77","77","77","38","2","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java","2998","13","1175","209","703","703","3020","1450","232","4","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java","63","2","67","63","63","63","63","63","31","2","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java","91","2","37","17","37","37","91","54","45","2","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java","64","2","65","64","64","64","64","64","32","2","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java","256","3","127","8","124","124","256","132","85","3","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java","669","8","184","5","159","159","669","336","83","3","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java","72","3","41","0","36","36","72","36","24","3","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java","58","2","60","58","57","57","58","57","29","2","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java","62","1","62","62","62","62","62","62","62","1","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java","262","5","142","4","129","129","262","132","52","3","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java","148","3","76","0","73","73","148","74","49","3","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java","83","3","86","83","82","82","83","82","27","2","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java","74","1","74","74","74","74","74","74","74","1","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java","48","2","50","48","48","48","48","48","24","2","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java","134","3","61","15","60","60","134","74","44","3","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java","156","4","76","16","70","70","156","86","39","3","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java","1076","9","241","0","180","180","1090","538","121","4","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java","53","1","53","53","53","53","53","53","53","1","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java","2314","18","893","231","450","450","2354","1138","130","3","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java","114","3","45","36","39","39","114","74","38","2","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java","203","7","131","48","78","78","203","89","29","4","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java","413","9","113","115","64","64","413","226","45","4","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java","57","2","61","57","57","57","57","57","28","2","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java","439","5","126","16","104","104","439","212","87","3","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java","799","6","208","3","187","187","799","401","133","4","true"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java","155","3","81","5","75","75","155","80","51","3","true"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java","28","1","28","28","28","28","28","28","28","1","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java","109","3","54","5","52","52","109","57","36","3","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java","1644","6","538","30","428","428","1644","769","274","3","true"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java","104","2","134","104","104","104","104","104","52","2","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java","70","2","35","0","35","35","70","35","35","2","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java","98","2","99","98","98","98","98","98","49","2","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java","196","4","94","38","78","78","196","117","49","3","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java","4058","51","3230","540","545","545","4964","1798","97","4","true"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java","488","6","126","4","81","81","488","246","81","4","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java","180","4","195","180","168","168","180","168","45","2","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java","1966","27","1533","86","487","487","2326","953","86","4","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java","1024","12","369","106","124","124","1024","463","85","3","true"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java","1198","16","1357","4","536","536","2288","601","143","4","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java","422","11","331","0","133","133","668","211","60","3","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java","320","5","167","6","151","151","320","161","64","3","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java","147","1","147","147","147","147","147","147","147","1","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java","276","6","356","2","126","126","280","139","46","3","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java","1150","9","313","44","249","249","1150","564","127","3","true"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java","2326","25","1646","97","410","410","2446","1135","97","4","true"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java","940","10","243","114","204","204","944","520","94","4","true"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java","105","3","53","5","50","50","105","55","35","2","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java","745","9","213","7","184","184","749","376","83","4","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java","277","6","96","32","61","61","277","137","46","3","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java","601","14","233","5","167","167","627","292","44","4","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java","160","7","101","4","80","80","160","80","22","4","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java","166","4","162","0","83","83","166","83","41","3","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java","3407","33","2579","231","547","547","3459","1633","104","4","true"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java","1275","21","653","204","198","198","1291","553","61","4","true"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java","698","13","281","42","140","140","700","319","53","4","true"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java","698","14","316","0","178","178","790","349","56","4","true"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java","151","5","76","22","67","67","151","84","30","3","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java","681","11","269","40","138","138","723","334","65","4","true"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java","893","19","841","364","170","170","1149","362","60","4","true"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java","373","5","118","21","87","87","373","181","74","3","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java","85","2","86","85","85","85","85","85","42","2","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java","864","12","296","49","178","178","872","422","72","4","true"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java","656","8","177","4","75","75","656","330","82","3","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java","1917","30","773","124","209","209","1925","899","64","4","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java","264","4","139","0","75","75","264","132","66","4","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java","2153","14","606","31","521","521","2163","1060","154","4","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java","2627","26","1010","60","573","573","2661","1296","102","4","true"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java","298","2","148","2","148","148","298","150","149","2","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java","174","3","184","174","173","173","174","173","58","2","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java","148","3","158","148","147","147","148","147","49","2","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java","184","7","1511","0","763","763","1534","763","219","3","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java","984","12","538","6","209","209","984","489","82","4","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java","54","3","59","54","54","54","54","54","18","3","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java","86","3","43","13","38","38","86","48","28","2","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java","238","4","111","42","98","98","238","131","59","3","true"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java","39","3","49","39","38","38","39","38","13","2","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java","198","5","185","62","94","94","248","94","49","4","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java","459","14","208","2","101","101","465","230","33","3","true"
"4.2.0","hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java","36140","17","25282","10591","6095","6095","36142","15581","2126","3","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java","3034","23","1642","209","714","714","3534","1525","153","3","true"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java","341","4","106","27","78","78","341","157","85","2","false"
"4.2.0","hedwig-client/src/main/java/org/apache/hedwig/client/HedwigClient.java","72","1","72","72","72","72","72","72","72","1","false"
"4.2.0","hedwig-client/src/main/java/org/apache/hedwig/client/api/Client.java","42","1","42","42","42","42","42","42","42","1","false"
"4.2.0","hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java","1226","11","779","70","369","369","1824","734","165","3","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java","559","9","227","126","61","61","567","228","63","3","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java","1022","11","371","74","216","216","1094","494","99","2","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java","1997","16","688","145","377","377","2007","953","125","3","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java","1090","13","514","170","251","251","1306","659","100","3","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java","714","8","277","26","193","193","774","349","96","3","true"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java","2001","10","795","107","514","514","2067","991","206","3","true"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java","861","7","241","48","204","204","883","448","126","3","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java","627","4","240","124","144","144","627","246","156","2","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java","544","6","232","199","98","98","560","305","93","2","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java","337","5","251","173","94","94","381","143","76","2","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java","27","1","27","27","27","27","27","27","27","1","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java","177","3","89","1","84","84","177","89","59","1","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java","51","2","54","52","52","52","53","52","26","2","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java","31","2","35","33","33","33","35","33","17","2","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java","27","2","132","79","79","79","131","79","65","1","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java","60","1","60","60","60","60","60","60","60","1","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java","484","2","236","12","236","236","484","248","242","2","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java","181","2","90","2","90","90","181","91","90","2","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java","58","1","58","58","58","58","58","58","58","1","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java","949","9","548","229","397","397","985","517","109","2","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java","862","3","430","12","424","424","862","437","287","1","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java","2074","9","1327","110","1029","1029","2180","1042","242","2","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java","193","2","92","9","92","92","193","101","96","1","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java","686","4","405","4","357","357","738","357","184","1","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java","316","4","161","0","157","157","316","158","79","1","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java","767","6","419","11","216","216","767","385","127","3","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java","1086","14","703","86","378","378","1126","510","80","3","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java","40","1","40","40","40","40","40","40","40","1","false"
"4.2.0","bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java","215","3","227","215","177","177","215","177","71","1","false"
"4.2.0","bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java","271","2","284","271","260","260","271","260","135","1","false"
"4.2.0","bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java","909","6","575","7","425","425","917","458","152","3","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java","456","5","219","70","195","195","456","257","91","2","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java","665","2","666","665","665","665","665","665","332","1","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java","37","1","37","37","37","37","37","37","37","1","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java","27","1","27","27","27","27","27","27","27","1","false"
"4.2.0","hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java","48","1","48","48","48","48","48","48","48","1","false"
"4.2.0","bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java","1716","16","1100","159","712","712","1726","788","107","3","true"
